Date,YELP,VIPS,WDAY,SRC,RLGY,PBF,MANU,FB,BERY
12/18/2015,27.17,16.379999,78.550003,44.484306,37.490002,35.68,17.969999,104.040001,34.75
12/21/2015,26.25,16.34,78.550003,44.439461,36.939999,35.990002,18.030001,104.769997,34.880001
12/22/2015,27.93,16.5,79.239998,44.349777,37.259998,36.41,18.219999,105.510002,35.009998
12/23/2015,28.15,16.58,79.839996,44.484306,37.41,36.560001,18.040001,104.629997,35.48
12/24/2015,28.4,16.459999,79.68,44.663677,37.849998,36.720001,18.34,105.019997,35.57
12/28/2015,27.879999,16,79.610001,44.887894,37.27,35.959999,18.18,105.93,35.470001
12/29/2015,28.48,15.77,79.75,44.887894,37.610001,36.599998,18.16,107.260002,35.860001
12/30/2015,28.25,15.19,80.279999,44.753365,36.48,36.91,17.889999,106.220001,35.759998
12/31/2015,28.799999,15.27,79.68,44.932735,36.669998,36.810001,17.809999,104.660004,36.18
1/4/2016,27.6,14.05,77.760002,44.125561,36.360001,35.439999,17.450001,102.220001,34.619999
1/5/2016,26.620001,14.53,77.239998,44.977577,34.599998,37.669998,17.459999,102.730003,34.950001
1/6/2016,25.91,14.5,74.400002,44.843048,33.919998,36.639999,17.5,102.970001,34.110001
1/7/2016,25.27,13.99,71.75,43.363228,33.490002,37.099998,16.27,97.919998,33.279999
1/8/2016,25.049999,13.58,71.07,42.376682,33.990002,36.400002,16.08,97.330002,32.860001
1/11/2016,24.309999,13.4,70.25,42.600899,33.240002,36.75,16.1,97.510002,32.220001
1/12/2016,23.639999,14.48,71.900002,42.197308,32.98,37.490002,16.01,99.370003,33.029999
1/13/2016,22.07,14.13,71.260002,41.659191,32.509998,32.599998,15.66,95.440002,31.82
1/14/2016,21.59,14.98,70.5,41.300449,33.549999,34.919998,15.42,98.370003,32.360001
1/15/2016,21.309999,14.06,67.870003,41.928249,33.34,34.639999,15.16,94.970001,31.41
1/19/2016,20.790001,14.01,66.099998,42.062778,32.709999,34.52,14.89,95.260002,31.049999
1/20/2016,21.139999,13.51,67.489998,40.807175,32.599998,34.220001,15.33,94.349998,30.889999
1/21/2016,20.98,13.76,68.599998,41.569508,32.68,33.669998,15.36,94.160004,29.75
1/22/2016,21.73,13.83,69.470001,43.901344,33.23,35.540001,15.79,97.940002,30.73
1/25/2016,21.66,13.62,67.370003,43.183857,32.48,34.110001,15.72,97.010002,29.620001
1/26/2016,21.879999,13.23,66.650002,44.439461,32.959999,34.75,15.57,97.339996,29.950001
1/27/2016,21.59,12.54,64.5,44.798206,32.630001,33.470001,15.38,94.449997,30.23
1/28/2016,20.790001,12.17,62.029999,45.784752,32.16,33.91,15.47,109.110001,29.809999
1/29/2016,20.950001,12.84,63.009998,46.995518,32.799999,34.990002,15.67,112.209999,31.1
2/1/2016,21.059999,12.45,64.839996,47.040359,33.299999,34.419998,15.75,115.089996,31.27
2/2/2016,20.040001,12.42,61.790001,46.90583,31.85,31.700001,15.2,114.610001,30.780001
2/3/2016,19.530001,12.07,63.060001,47.488789,31.309999,30.42,15.05,112.690002,30.67
2/4/2016,19.77,12.24,64.839996,47.892376,31.98,31.08,15.03,110.489998,30.52
2/5/2016,18.1,11.3,54.240002,47.399101,30.809999,29.74,14.52,104.07,29.639999
2/8/2016,16.059999,11.02,48.970001,46.143497,29.360001,27.389999,14.1,99.75,28.49
2/9/2016,15.69,11.4,48.900002,45.201794,28.83,27.65,13.79,99.540001,29.959999
2/10/2016,15.36,11.43,49.959999,46.457397,28.77,28.290001,13.63,101,31.389999
2/11/2016,15.23,10.65,50.330002,46.90583,28.110001,28.299999,14.47,101.910004,30.15
2/12/2016,15.56,10.95,49.25,47.847534,28.450001,29.129999,14.62,102.010002,29.59
2/16/2016,16.719999,12.36,50.529999,47.892376,29.6,28.309999,14.62,101.610001,29.35
2/17/2016,17.68,12.53,54.779999,48.295963,31.190001,27.969999,15.01,105.199997,29.27
2/18/2016,17.639999,12.16,54.040001,49.820629,31.040001,26.01,15,103.470001,28.42
2/19/2016,18.34,12.56,57.119999,49.730942,31.059999,26.799999,14.83,104.57,29.59
2/22/2016,19.07,12.98,57.32,49.103138,32.07,28.51,14.98,107.160004,30.24
2/23/2016,18.91,12.4,56.529999,48.161434,31.040001,27.360001,14.8,105.459999,29.33
2/24/2016,18.75,12.69,57.560001,48.071751,30.1,29.58,14.47,106.879997,30.030001
2/25/2016,19,11.33,59.380001,48.878925,31.92,29.639999,14.31,108.07,30.610001
2/26/2016,19.860001,11.28,59.52,48.475334,32.630001,28.98,14.13,107.919998,30.559999
2/29/2016,20.24,11.11,60.450001,47.937222,31.969999,30.200001,14.22,106.919998,31.129999
3/1/2016,20.76,11.32,71.739998,47.713005,32.73,30.85,14.23,109.82,32.139999
3/2/2016,21.200001,11,71.910004,47.892376,33.330002,30.440001,14.4,109.949997,31.870001
3/3/2016,21.75,10.95,74.300003,47.130047,33.889999,32.549999,14.37,109.580002,31.65
3/4/2016,21.620001,11.54,73.110001,46.278027,34.27,31.59,14.39,108.389999,30.860001
3/7/2016,22.15,11.65,72.550003,46.636772,34.349998,31.450001,14.31,105.730003,30.959999
3/8/2016,21.1,11.92,71.230003,46.860989,33.549999,30.379999,14.32,105.93,30.35
3/9/2016,20.469999,11.83,72.879997,47.802692,34.23,32.040001,14.39,107.510002,30.15
3/10/2016,19.790001,11.75,71.690002,47.309418,33.279999,31.629999,14.11,107.32,30.360001
3/11/2016,20.629999,12.66,71.190002,48.52018,34.34,31.92,14.1,109.410004,31.25
3/14/2016,20.889999,12.49,72.550003,48.071751,33.970001,31.08,14.12,109.889999,30.9
3/15/2016,19.92,12.26,70.269997,48.20628,33.34,31.01,13.7,110.669998,32.099998
3/16/2016,20.459999,12.56,71.389999,49.6861,33.849998,32.25,13.83,112.18,33.5
3/17/2016,21.049999,12.3,70.160004,49.461884,33.990002,31.450001,13.92,111.019997,35.220001
3/18/2016,20.76,12.29,72,50.269058,33.27,31.719999,13.86,111.449997,35.049999
3/21/2016,20.5,12.86,73.029999,49.058296,34.110001,31.84,13.66,111.849998,34.740002
3/22/2016,20.309999,12.78,72,49.417042,33.990002,33.290001,13.33,112.25,35.509998
3/23/2016,19.299999,12.41,71.260002,49.461884,33.279999,31.540001,13.64,112.540001,34.869999
3/24/2016,19.540001,12.58,72.050003,49.6861,33.73,32.419998,13.52,113.050003,34.450001
3/28/2016,18.969999,12.13,72.199997,49.6861,34.23,32.529999,13.87,113.690002,35.009998
3/29/2016,19.629999,12.17,74.339996,49.775784,35.029999,32.709999,13.84,116.139999,35.830002
3/30/2016,20.43,12.59,76.139999,49.865471,35.369999,31.92,14.26,114.699997,36.349998
3/31/2016,19.879999,12.88,76.839996,50.448429,36.110001,33.200001,14.44,114.099998,36.150002
4/1/2016,19.549999,13.08,78.599998,50.538116,36.09,32.23,14.1,116.059998,36.529999
4/4/2016,19.610001,12.9,78.919998,50.493275,36,33.75,13.94,112.550003,36.290001
4/5/2016,19.42,12.89,78.129997,50.986546,35.880001,32.529999,13.91,112.220001,35.310001
4/6/2016,20.059999,12.86,79.010002,51.121075,36.560001,32.610001,13.92,113.709999,35.959999
4/7/2016,19.59,12.94,77.980003,51.121075,35.57,32.610001,13.83,113.639999,35.299999
4/8/2016,19.48,12.95,78.290001,51.883408,35.400002,33.639999,13.79,110.629997,35.369999
4/11/2016,19.49,13.38,77.029999,51.390137,35.59,32.48,13.83,108.989998,35.380001
4/12/2016,19.68,14.29,76.410004,51.031391,36.169998,32.959999,13.85,110.610001,35.610001
4/13/2016,20.530001,14.63,78.870003,51.076233,36.959999,33.310001,14.02,110.510002,35.799999
4/14/2016,20.639999,14.57,77.669998,50.986546,36.82,33.099998,14.18,110.839996,35.43
4/15/2016,21.02,14.67,76.800003,51.345291,36.84,32.240002,14.09,109.639999,35.700001
4/18/2016,21.34,14.57,77.660004,51.614349,36.32,32.77,14.2,110.449997,36.509998
4/19/2016,20.780001,13.98,75.379997,51.79372,36.040001,32.369999,14.41,112.290001,36.259998
4/20/2016,21.15,14.12,76.260002,50.134529,36.610001,32.540001,14.77,112.419998,36.150002
4/21/2016,21.49,13.45,77.440002,48.744396,36.59,33.419998,14.66,113.440002,35.119999
4/22/2016,21.52,13.3,76.949997,50.089687,36.610001,34.110001,15.74,110.559998,36.220001
4/25/2016,21.139999,13.15,76.230003,50.403587,36.080002,34.34,16.290001,110.099998,35.509998
4/26/2016,21.15,13.33,76.260002,50.3139,36.25,34.93,17.73,108.760002,36.57
4/27/2016,21.08,13.46,75.93,51.345291,36.400002,35.290001,17.700001,108.889999,37.23
4/28/2016,21.01,13.74,75.169998,51.614349,36.099998,33.5,17.139999,116.730003,36.189999
4/29/2016,21,13.64,74.980003,51.255604,35.740002,32.18,17.09,117.580002,36.02
5/2/2016,21.51,13.23,75.449997,52.376682,35.560001,32.25,17.15,118.57,36.77
5/3/2016,22.15,13.05,72.400002,51.79372,34.200001,31.32,17.15,117.43,36
5/4/2016,21.639999,12.92,71.269997,52.556053,33.709999,29.780001,17.18,118.059998,35.799999
5/5/2016,21.42,12.93,71.519997,51.614349,31.809999,29.459999,16.9,117.809998,35.869999
5/6/2016,26.5,12.6,70.970001,52.645741,31.01,29.59,16.98,119.489998,36.259998
5/9/2016,25.84,12.63,70.230003,53.228699,30.48,28.700001,16.889999,119.239998,36.369999
5/10/2016,26.32,12.5,72.610001,53.228699,31.01,29.16,17.040001,120.5,37.09
5/11/2016,25.309999,12.26,71.610001,52.869953,31.68,29.610001,16.719999,119.519997,37.950001
5/12/2016,24.5,12.17,71.050003,53.632286,31.440001,28.219999,16.91,120.279999,38.259998
5/13/2016,25.32,12,70.650002,53.273544,31.59,28.33,16.200001,119.809998,38.52
5/16/2016,25.18,12.44,72.410004,53.632286,31.49,27.92,16.99,118.669998,38.779999
5/17/2016,25.209999,12.31,71.830002,53.004482,31.379999,27.860001,16.809999,117.349998,38.25
5/18/2016,24.98,10.81,72.720001,51.748878,30.74,28.530001,16.530001,117.650002,38.34
5/19/2016,24.700001,10.52,73.580002,51.031391,30.43,27.540001,16.41,116.809998,37.98
5/20/2016,25.200001,10.49,75.260002,51.255604,30.780001,27.83,16.799999,117.349998,38.150002
5/23/2016,24.9,10.35,75.190002,50.986546,30.51,27.200001,17.040001,115.970001,38.259998
5/24/2016,25.379999,10.88,76.940002,51.210762,31.67,27.940001,16.950001,117.699997,39.119999
5/25/2016,25.700001,11.12,77.82,50.717487,32.049999,27.16,17.040001,117.889999,39.09
5/26/2016,25.66,10.94,78,50.852016,32.41,26.5,16.98,119.470001,38.919998
5/27/2016,25.860001,11.3,76.029999,51.16592,32.369999,26.66,17.120001,119.379997,39.27
5/31/2016,26.190001,11.67,75.839996,51.345291,32.799999,26.370001,17.07,118.809998,39.169998
6/1/2016,26.190001,11.36,77.379997,51.345291,32.82,27.549999,16.799999,118.779999,39.560001
6/2/2016,26.52,11.21,78.18,51.569508,32.669998,27.57,16.91,118.93,40
6/3/2016,26.610001,11.1,80.139999,53.09417,32.689999,26.82,16.870001,118.470001,39.59
6/6/2016,27.18,11.75,81.839996,52.286995,32.639999,26.65,16.93,118.790001,39.259998
6/7/2016,27.049999,11.99,81.32,52.690582,32.689999,27.18,17.01,117.760002,39.59
6/8/2016,27.709999,11.72,80.459999,52.825111,32.779999,26.389999,16.85,118.389999,39.150002
6/9/2016,27.940001,11.75,79.889999,53.408073,32.27,25.83,16.790001,118.559998,38.59
6/10/2016,26.83,11.56,77.629997,53.09417,31.379999,25.370001,16.780001,116.620003,38.18
6/13/2016,26.639999,11.57,78.889999,52.959641,30.870001,24.459999,16.629999,113.949997,37.27
6/14/2016,26.530001,11.43,80.849998,53.228699,30.48,24.110001,16.66,114.940002,37
6/15/2016,26.950001,11.44,80.230003,53.766815,30.77,23.98,16.709999,114.599998,37.48
6/16/2016,26.77,11.07,79.300003,54.035873,30.25,24.17,16.639999,114.389999,37.419998
6/17/2016,26.92,10.89,78.599998,53.856503,29.959999,24.16,16.459999,113.019997,36.93
6/20/2016,28.440001,11.22,79.330002,53.497757,30.549999,23.51,16.67,113.370003,37.189999
6/21/2016,28.559999,11.43,79.410004,54.080715,29.76,23.799999,16.959999,114.379997,37.200001
6/22/2016,28.299999,11.35,78.209999,53.766815,29.82,23.5,16.719999,113.910004,37.709999
6/23/2016,29.73,11.38,80.330002,53.363228,30.360001,24.290001,16.98,115.080002,38.259998
6/24/2016,28.23,11.02,74.029999,54.753365,28.860001,23.360001,16.379999,112.080002,36.889999
6/27/2016,26.629999,10.42,69.459999,54.753365,27.73,22.200001,15.79,108.970001,35.599998
6/28/2016,27.870001,10.72,70.720001,55.381165,28.58,23.290001,15.67,112.699997,36.75
6/29/2016,29.200001,10.8,73.889999,56.143497,29.110001,23.57,16.33,114.160004,37.73
6/30/2016,30.360001,11.17,74.669998,57.264572,29.02,23.780001,15.93,114.279999,38.849998
7/1/2016,30.41,11.22,74.339996,57.309418,29.27,24.059999,15.94,114.190002,39.189999
7/5/2016,29.48,11.33,72.650002,58.295963,28.18,23.360001,15.76,114.199997,38.57
7/6/2016,29.5,11.46,72.599998,58.565022,28.32,22.57,15.49,116.699997,38.799999
7/7/2016,30.040001,11.81,73.790001,58.116592,28.309999,21.68,15.55,115.849998,39.150002
7/8/2016,30.299999,12.25,75.709999,58.923767,29.24,21.91,15.65,117.239998,40.279999
7/11/2016,29.82,12.74,77.57,59.237667,28.639999,21.92,15.9,117.870003,40.169998
7/12/2016,30.379999,12.74,80.480003,58.744396,29.709999,22.379999,16.07,117.93,40.540001
7/13/2016,29.040001,12.58,79.730003,59.237667,29.26,21.549999,16.15,116.779999,40.25
7/14/2016,28.85,12.88,79.940002,58.251122,29.76,21.82,16,117.290001,40
7/15/2016,29.459999,12.62,78.849998,57.982063,29.57,21.98,15.96,116.860001,39.900002
7/18/2016,29.67,12.9,78.410004,58.430492,29.49,22.33,16.190001,119.370003,39.970001
7/19/2016,29.190001,13.2,78.959999,58.923767,29.24,22.620001,16.200001,120.610001,39.860001
7/20/2016,29.450001,13.63,79.82,58.609863,30.15,22.49,16.030001,121.919998,40.32
7/21/2016,29.15,13.69,78.18,58.744396,30.66,22.200001,16.15,120.610001,39.990002
7/22/2016,29.74,13.51,79.970001,59.417042,30.76,22.049999,16.1,121,40.139999
7/25/2016,30.379999,13.39,80.029999,58.968609,31.24,21.99,16.1,121.629997,40.720001
7/26/2016,30.66,14.01,80.099998,59.192825,31.209999,22.809999,16.129999,121.220001,41.400002
7/27/2016,30.290001,14.02,81.239998,60.044842,30.620001,21.700001,15.79,123.339996,41.400002
7/28/2016,31.870001,14.25,83.089996,60.627804,30.35,21.790001,15.72,125,41.27
7/29/2016,32.169998,14.23,83.339996,61.300449,30.99,22.34,15.65,123.940002,41
8/1/2016,31.969999,14.33,82.739998,61.300449,30.889999,22.370001,15.83,124.309998,40.990002
8/2/2016,31.459999,13.91,80.389999,60.179371,29.5,22.74,15.74,123.089996,41.240002
8/3/2016,31.68,13.9,82.029999,59.6861,30.6,23.99,15.85,122.510002,40.77
8/4/2016,31.93,13.87,82.339996,60.179371,26.139999,22.67,15.72,124.360001,41.369999
8/5/2016,32.279999,14.26,83.089996,59.327354,27.09,22.91,15.97,125.150002,41.209999
8/8/2016,31.68,14.07,82.620003,58.744396,27.02,23,16.370001,125.260002,41.560001
8/9/2016,32.639999,14.41,83.050003,59.282513,27.049999,22.42,16.309999,125.059998,40.810001
8/10/2016,36.830002,14.56,82.510002,59.820629,26.870001,21.969999,16.379999,124.879997,42.700001
8/11/2016,37.07,14.93,83.650002,59.417042,27.18,22.75,16.6,124.900002,42.57
8/12/2016,38.48,15.52,83.489998,60.089687,27.51,23.120001,16.620001,124.879997,42.759998
8/15/2016,37.369999,16.01,83.650002,59.910313,27.690001,23.27,16.57,123.900002,43.5
8/16/2016,37.540001,16.07,82.25,58.968609,27.280001,23.25,16.440001,123.300003,42.880001
8/17/2016,36.68,16.25,80.699997,59.820629,27.030001,23.75,16.26,124.370003,42.98
8/18/2016,37.700001,15.88,81.370003,60.358746,27,23.34,16.58,123.910004,43.41
8/19/2016,38.560001,15.98,82.080002,59.820629,26.690001,23.07,16.35,123.559998,43.610001
8/22/2016,37.849998,15.5,79.239998,60.224216,26.65,22.639999,16.32,124.150002,43.939999
8/23/2016,37.619999,15.44,79.949997,60.224216,27.51,22.950001,16.4,124.370003,43.98
8/24/2016,36.84,14.74,79.650002,58.968609,27.42,23.23,16.790001,123.480003,43.279999
8/25/2016,37.25,14.8,85.330002,58.83408,27.17,22.200001,16.809999,123.889999,45.389999
8/26/2016,37.950001,14.8,83.080002,58.699551,26.959999,22.01,16.620001,124.959999,44.919998
8/29/2016,38.630001,14.47,83.360001,59.327354,27.33,22.16,16.559999,126.540001,45.029999
8/30/2016,38.43,14.71,84.970001,59.147984,27.379999,22.07,16.59,125.839996,45.330002
8/31/2016,38.48,14.16,84.790001,59.417042,26.84,21.9,16.639999,126.120003,45.389999
9/1/2016,38.889999,14.21,87.889999,59.327354,26.469999,21.190001,17.040001,126.169998,45.490002
9/2/2016,38.779999,14.12,88.980003,59.775784,26.6,21.040001,17.110001,126.510002,45.970001
9/6/2016,39.84,14.21,90.099998,60.941704,26.870001,21.57,17.190001,129.729996,45.619999
9/7/2016,39.049999,13.9,89.279999,62.242153,26.6,21.83,17.309999,131.050003,45.650002
9/8/2016,38.240002,13.78,88.730003,61.076233,26.66,22.950001,17.32,130.270004,44.689999
9/9/2016,37.389999,13.43,87.220001,58.20628,26.049999,21.48,17.26,127.099998,43.259998
9/12/2016,37.93,13.54,87.510002,58.565022,26.389999,23,17.200001,128.690002,43.82
9/13/2016,36.900002,13.68,86.669998,57.399101,25.700001,23.25,17.200001,127.209999,43.75
9/14/2016,37.18,13.48,86.730003,58.475334,25.75,21.799999,17.139999,127.769997,43.549999
9/15/2016,38.139999,14.22,88.5,58.475334,25.75,22.690001,17.200001,128.350006,44.450001
9/16/2016,37.950001,13.68,88.93,58.116592,25.639999,22.73,17.309999,129.070007,44.279999
9/19/2016,37.290001,13.46,88.650002,58.789238,25.950001,23.690001,17.209999,128.649994,44.66
9/20/2016,37.220001,13.73,88.690002,58.968609,25.73,21.83,16.860001,128.639999,44.799999
9/21/2016,38.52,13.96,90.519997,60,25.889999,21.809999,16.98,129.940002,45.599998
9/22/2016,38.459999,15.35,90.279999,61.659191,25.84,22.700001,17.18,130.080002,45.619999
9/23/2016,39.380001,15.25,89.510002,61.121075,25.690001,22.85,17.219999,127.959999,45.810001
9/26/2016,39.439999,14.85,88.32,61.838566,25.700001,22.16,16.790001,127.309998,45.5
9/27/2016,41.669998,15.18,89.790001,60.627804,25.75,22.43,17.25,128.690002,45.68
9/28/2016,41.709999,14.95,90.879997,60.941704,25.790001,23.110001,17.309999,129.229996,45.52
9/29/2016,40.98,14.85,90.360001,60.134529,25.67,21.98,16.99,128.089996,44.25
9/30/2016,41.700001,14.67,91.690002,59.775784,25.860001,22.639999,16.879999,128.270004,43.849998
10/3/2016,41.84,15.11,91.18,58.744396,26.219999,22.610001,17.040001,128.770004,43.259998
10/4/2016,42.099998,15.92,90.489998,57.668159,26.629999,22.75,17.01,128.190002,42.810001
10/5/2016,42.16,15.69,92.050003,55.560539,26.51,23.17,16.9,128.470001,43.439999
10/6/2016,41.130001,15.39,91.559998,55.470852,26.209999,22.190001,16.799999,128.740005,43.59
10/7/2016,40.66,15.23,91.040001,55.112106,25.719999,21.709999,16.49,128.990005,43.209999
10/10/2016,41.110001,15.84,91.779999,55.381165,26.01,21.5,16.370001,130.240005,43.52
10/11/2016,39.470001,14.86,88.290001,54.798206,25.360001,20.620001,16,128.880005,43.220001
10/12/2016,38.82,15,87.620003,55.381165,25.23,20.030001,15.79,129.050003,44.119999
10/13/2016,37.509998,14.31,87.150002,56.591927,24.77,20.190001,15.53,127.82,43.860001
10/14/2016,36.5,14.33,87.010002,56.143497,24.49,19.82,15.86,127.879997,44.5
10/17/2016,36.639999,14.17,86.080002,56.322868,24.280001,20.51,15.85,127.540001,44.599998
10/18/2016,35.799999,14.25,86.540001,56.681614,24.370001,21.07,15.85,128.570007,45.110001
10/19/2016,35.080002,14.36,87.300003,56.950672,24.799999,20.25,16,130.110001,45.509998
10/20/2016,34.349998,13.84,88.07,56.502243,24.459999,20.42,15.9,130,45.32
10/21/2016,33.400002,13.59,88.480003,55.874439,24.360001,21.18,15.9,132.070007,45.48
10/24/2016,34.48,13.56,88.540001,55.650223,24.709999,21.129999,15.8,133.279999,46.049999
10/25/2016,33.950001,13.61,87.709999,56.098656,24.17,21.379999,15.5,132.289993,45.169998
10/26/2016,33.490002,13.9,86.68,55.022423,23.690001,21.74,15.45,131.039993,43.34
10/27/2016,32.740002,13.66,85.760002,53.408073,23.299999,20.940001,15.35,129.690002,43.509998
10/28/2016,32.290001,13.58,86.199997,53.139011,22.969999,21.469999,15.25,131.289993,43.650002
10/31/2016,32.66,13.67,86.68,53.408073,22.889999,21.799999,15.3,130.990005,43.75
11/1/2016,32.48,13.44,84.959999,52.242153,22.459999,23.16,15.35,129.5,43.799999
11/2/2016,35.709999,12.84,83.099998,50.941704,22.200001,22.59,15.05,127.169998,43.459999
11/3/2016,35.560001,12.83,83,50.269058,22.389999,22.540001,15.25,120,43.41
11/4/2016,36.139999,12.82,82.769997,51.210762,23.15,22.52,14.95,120.75,43.290001
11/7/2016,37.209999,13.18,85.589996,51.659191,23.790001,22.4,15.1,122.150002,44.040001
11/8/2016,37.990002,13.17,85.699997,51.614349,22.99,21.870001,15.1,124.220001,45.110001
11/9/2016,38.290001,12.92,84.970001,49.417042,23.620001,25.280001,15.2,123.18,45.509998
11/10/2016,36.07,12.9,82.080002,46.008968,22.969999,24.799999,15.2,120.800003,44.349998
11/11/2016,36.290001,13.54,82.739998,47.488789,22.629999,25.139999,14.95,119.019997,44.900002
11/14/2016,35.720001,13.3,80.519997,47.668159,23.129999,26.129999,14.95,115.080002,44.990002
11/15/2016,36.619999,13.39,81.410004,47.488789,23.67,26.440001,14.9,117.199997,45.560001
11/16/2016,36.509998,13.74,80.919998,47.982063,23.799999,25.540001,15.05,116.339996,46.080002
11/17/2016,37.509998,13.79,83.139999,46.816143,23.799999,26.709999,15,117.790001,46.330002
11/18/2016,38.290001,13.67,82.75,47.130047,24.440001,26.120001,15.2,117.019997,45.75
