Date,SPY,SC,BABA,CFG,GPRO,JD,LC,PGRE,SHLX,SYF,WB
1/2/2014,182.92,,,,,,,,,,
1/3/2014,182.89,,,,,,,,,,
1/6/2014,182.36,,,,,,,,,,
1/7/2014,183.48,,,,,,,,,,
1/8/2014,183.52,,,,,,,,,,
1/9/2014,183.64,,,,,,,,,,
1/10/2014,184.14,,,,,,,,,,
1/13/2014,181.69,,,,,,,,,,
1/14/2014,183.67,,,,,,,,,,
1/15/2014,184.66,,,,,,,,,,
1/16/2014,184.42,,,,,,,,,,
1/17/2014,183.64,,,,,,,,,,
1/21/2014,184.18,,,,,,,,,,
1/22/2014,184.30,,,,,,,,,,
1/23/2014,182.79,25.200001,,,,,,,,,
1/24/2014,178.89,24.209999,,,,,,,,,
1/27/2014,178.01,24.799999,,,,,,,,,
1/28/2014,179.07,25.690001,,,,,,,,,
1/29/2014,177.35,25.620001,,,,,,,,,
1/30/2014,179.23,25.77,,,,,,,,,
1/31/2014,178.18,25.629999,,,,,,,,,
2/3/2014,174.17,25.25,,,,,,,,,
2/4/2014,175.39,25.18,,,,,,,,,
2/5/2014,175.17,25.280001,,,,,,,,,
2/6/2014,177.48,24.719999,,,,,,,,,
2/7/2014,179.68,25.08,,,,,,,,,
2/10/2014,180.01,25.219999,,,,,,,,,
2/11/2014,181.98,25.379999,,,,,,,,,
2/12/2014,182.07,25.26,,,,,,,,,
2/13/2014,183.01,25.49,,,,,,,,,
2/14/2014,184.02,25.41,,,,,,,,,
2/18/2014,184.24,25.5,,,,,,,,,
2/19/2014,183.02,25.360001,,,,,,,,,
2/20/2014,184.10,25.43,,,,,,,,,
2/21/2014,183.89,25.35,,,,,,,,,
2/24/2014,184.91,25.280001,,,,,,,,,
2/25/2014,184.84,25.059999,,,,,,,,,
2/26/2014,184.85,24.860001,,,,,,,,,
2/27/2014,185.82,24.879999,,,,,,,,,
2/28/2014,186.29,25.33,,,,,,,,,
3/3/2014,184.98,25.9,,,,,,,,,
3/4/2014,187.58,25.51,,,,,,,,,
3/5/2014,187.75,25,,,,,,,,,
3/6/2014,188.18,24.73,,,,,,,,,
3/7/2014,188.26,24.440001,,,,,,,,,
3/10/2014,188.16,24.379999,,,,,,,,,
3/11/2014,187.23,23.940001,,,,,,,,,
3/12/2014,187.28,23.860001,,,,,,,,,
3/13/2014,185.18,22.860001,,,,,,,,,
3/14/2014,184.66,23.18,,,,,,,,,
3/17/2014,186.33,24.059999,,,,,,,,,
3/18/2014,187.66,24.76,,,,,,,,,
3/19/2014,186.66,24.709999,,,,,,,,,
3/20/2014,187.75,24.370001,,,,,,,,,
3/21/2014,186.20,24.030001,,,,,,,,,
3/24/2014,185.43,23.24,,,,,,,,,
3/25/2014,186.31,23.16,,,,,,,,,
3/26/2014,184.97,23.139999,,,,,,,,,
3/27/2014,184.58,23.110001,,,,,,,,,
3/28/2014,185.49,23.5,,,,,,,,,
3/31/2014,187.01,24.08,,,,,,,,,
4/1/2014,188.25,24,,,,,,,,,
4/2/2014,188.88,24.110001,,,,,,,,,
4/3/2014,188.63,23.780001,,,,,,,,,
4/4/2014,186.40,22.99,,,,,,,,,
4/7/2014,184.34,22.48,,,,,,,,,
4/8/2014,185.10,22.59,,,,,,,,,
4/9/2014,187.09,22.799999,,,,,,,,,
4/10/2014,183.16,22.709999,,,,,,,,,
4/11/2014,181.51,22.290001,,,,,,,,,
4/14/2014,182.94,22.23,,,,,,,,,
4/15/2014,184.20,22.700001,,,,,,,,,
4/16/2014,186.13,23.02,,,,,,,,,
4/17/2014,186.39,22.93,,,,,,,,,20.24
4/21/2014,187.04,22.870001,,,,,,,,,22.610001
4/22/2014,187.89,23.059999,,,,,,,,,23.15
4/23/2014,187.45,22.92,,,,,,,,,21.41
4/24/2014,187.83,22.870001,,,,,,,,,20.440001
4/25/2014,186.29,22.77,,,,,,,,,19.209999
4/28/2014,186.88,22.440001,,,,,,,,,17.51
4/29/2014,187.75,22.84,,,,,,,,,18.299999
4/30/2014,188.31,22.74,,,,,,,,,19.559999
5/1/2014,188.33,22.540001,,,,,,,,,20.219999
5/2/2014,188.06,22.5,,,,,,,,,20.030001
5/5/2014,188.42,22.73,,,,,,,,,19.75
5/6/2014,186.78,22.530001,,,,,,,,,18.57
5/7/2014,187.88,22.040001,,,,,,,,,17.549999
5/8/2014,187.68,22.110001,,,,,,,,,17.969999
5/9/2014,187.96,21.83,,,,,,,,,17.860001
5/12/2014,189.79,21.82,,,,,,,,,19.52
5/13/2014,189.96,21.67,,,,,,,,,20.059999
5/14/2014,189.06,21.549999,,,,,,,,,19.549999
5/15/2014,187.40,21.23,,,,,,,,,19.719999
5/16/2014,188.05,21.08,,,,,,,,,19.75
5/19/2014,188.74,21.209999,,,,,,,,,19.549999
5/20/2014,187.55,21.25,,,,,,,,,19.07
5/21/2014,189.13,21.620001,,,,,,,,,20.25
5/22/2014,189.59,21.5,,,,20.9,,,,,18.049999
5/23/2014,190.35,21.219999,,,,20.1,,,,,18.07
5/27/2014,191.52,21.209999,,,,22.969999,,,,,17.950001
5/28/2014,191.38,20.719999,,,,24.780001,,,,,18.370001
5/29/2014,192.37,19.76,,,,25.4,,,,,19.15
5/30/2014,192.68,19.65,,,,25,,,,,18.52
6/2/2014,192.90,19.66,,,,24.6,,,,,18.35
6/3/2014,192.80,20.1,,,,25.1,,,,,18.32
6/4/2014,193.19,20.27,,,,24.540001,,,,,18.780001
6/5/2014,194.45,20.309999,,,,25.780001,,,,,18.959999
6/6/2014,195.38,20.52,,,,26.58,,,,,18.540001
6/9/2014,195.58,20.620001,,,,28.43,,,,,18.65
6/10/2014,195.60,21.049999,,,,28.35,,,,,18.91
6/11/2014,194.92,19.25,,,,29,,,,,19.209999
6/12/2014,193.54,18.99,,,,27.17,,,,,18.940001
6/13/2014,194.13,18.76,,,,27.790001,,,,,19.209999
6/16/2014,194.29,18.92,,,,26.889999,,,,,19.309999
6/17/2014,194.83,18.860001,,,,27.018999,,,,,20.799999
6/18/2014,196.26,19.129999,,,,26.52,,,,,21.23
6/19/2014,196.48,19.360001,,,,25.83,,,,,20.120001
6/20/2014,195.94,19.549999,,,,25.450001,,,,,19.879999
6/23/2014,195.88,19.370001,,,,26.370001,,,,,19.48
6/24/2014,194.70,19.09,,,,27.040001,,,,,19.870001
6/25/2014,195.58,19.299999,,,,27.07,,,,,20.34
6/26/2014,195.44,19.440001,,,31.34,28.299999,,,,,20.469999
6/27/2014,195.82,19.6,,,35.759998,28.01,,,,,20.639999
6/30/2014,195.72,19.440001,,,40.549999,28.51,,,,,20.48
7/1/2014,197.03,19.76,,,48.799999,29.690001,,,,,21.370001
7/2/2014,197.23,19.700001,,,42.040001,28.959999,,,,,22
7/3/2014,198.20,19.73,,,41.580002,27.790001,,,,,21.040001
7/7/2014,197.51,19.469999,,,43.959999,27.629999,,,,,19.92
7/8/2014,196.24,19.040001,,,42.200001,26.469999,,,,,18.940001
7/9/2014,197.12,19.25,,,43.299999,26.360001,,,,,19.549999
7/10/2014,196.34,19.530001,,,41.939999,27.700001,,,,,19.280001
7/11/2014,196.61,19.370001,,,38.84,27.040001,,,,,19.299999
7/14/2014,197.60,19.360001,,,36.84,28.040001,,,,,19.25
7/15/2014,197.23,19.65,,,41.630001,28.209999,,,,,19.1
7/16/2014,197.96,20.120001,,,40.900002,29.110001,,,,,19.030001
7/17/2014,195.71,19.83,,,40.34,27.559999,,,,,18.91
7/18/2014,197.71,19.85,,,41.43,27.82,,,,,19.040001
7/21/2014,197.34,19.809999,,,41.580002,28.540001,,,,,19.16
7/22/2014,198.20,19.940001,,,43.099998,28.73,,,,,19.51
7/23/2014,198.64,20,,,41.740002,27.879999,,,,,19.32
7/24/2014,198.65,19.950001,,,42.189999,29.049999,,,,,19.639999
7/25/2014,197.72,19.870001,,,41.98,29.030001,,,,,20.16
7/28/2014,197.80,19.84,,,43.25,29.49,,,,,19.59
7/29/2014,196.95,19.549999,,,44.07,29.620001,,,,,19.559999
7/30/2014,196.98,19.65,,,46.316002,29.07,,,,,20.41
7/31/2014,193.09,19.17,,,47.970001,28.58,,,,23,19.559999
8/1/2014,192.50,19.1,,,40.970001,27.940001,,,,23,19.040001
8/4/2014,193.89,18.84,,,38.529999,27.790001,,,,23,19.629999
8/5/2014,192.01,17.98,,,38.869999,27.73,,,,23,19.48
8/6/2014,192.07,18.030001,,,38.720001,27.51,,,,22.98,19.200001
8/7/2014,191.03,18.23,,,38.700001,27.48,,,,22.93,19.24
8/8/2014,193.24,17.950001,,,37.650002,28.360001,,,,22.950001,19.530001
8/11/2014,193.80,17.889999,,,38.200001,28.209999,,,,22.93,20
8/12/2014,193.53,17.959999,,,38.040001,28.77,,,,23,20.09
8/13/2014,194.84,17.99,,,38.189999,30.469999,,,,23.18,20.32
8/14/2014,195.76,17.6,,,39.490002,30.01,,,,23.01,21.459999
8/15/2014,195.72,17.940001,,,39.790001,29.58,,,,23,19.950001
8/18/2014,197.36,17.959999,,,41.849998,30.040001,,,,23.17,20
8/19/2014,198.39,18.15,,,43.360001,30.209999,,,,24.41,19.66
8/20/2014,198.92,18.73,,,43.889999,30.93,,,,25.190001,19.360001
8/21/2014,199.50,18.76,,,43.169998,30.82,,,,25.389999,19.52
8/22/2014,199.19,18.74,,,43.290001,30.959999,,,,25.360001,19.42
8/25/2014,200.20,18.860001,,,43.849998,31.34,,,,25.120001,19.379999
8/26/2014,200.33,18.809999,,,45.290001,32.009998,,,,25.049999,19.52
8/27/2014,200.25,18.77,,,45.5,32.639999,,,,25.469999,19.379999
8/28/2014,200.14,18.790001,,,48.900002,31.440001,,,,25.690001,19.5
8/29/2014,200.71,18.620001,,,51.799999,31.92,,,,25.790001,19.92
9/2/2014,200.61,19.360001,,,53.939999,31.07,,,,25.790001,20
9/3/2014,200.50,18.99,,,56.860001,30.809999,,,,25.790001,19.889999
9/4/2014,200.21,19,,,53.080002,30.26,,,,25.700001,20.35
9/5/2014,201.11,19.110001,,,58.75,29.030001,,,,25.77,19.809999
9/8/2014,200.59,19.459999,,,63.52,29.129999,,,,24.84,20.120001
9/9/2014,199.32,19.35,,,64.190002,29.059999,,,,25.040001,21.49
9/10/2014,200.07,19.25,,,68.470001,28.35,,,,24.700001,21.49
9/11/2014,200.30,19.24,,,68.279999,29.120001,,,,24.65,24.34
9/12/2014,199.13,18.98,,,69.18,29.25,,,,24.5,23.809999
9/15/2014,198.98,18.719999,,,67.199997,28.870001,,,,24.15,21.049999
9/16/2014,200.48,18.65,,,65.230003,27.799999,,,,24.309999,21.549999
9/17/2014,200.75,18.66,,,67.220001,28.1,,,,24.549999,21.08
9/18/2014,201.82,18.5,,,66.330002,29.549999,,,,24.67,21.440001
9/19/2014,200.70,18.219999,93.889999,,67.199997,28.35,,,,25.41,21.01
9/22/2014,199.15,17.99,89.889999,,68.269997,26.969999,,,,24.84,19.809999
9/23/2014,198.01,17.9,87.169998,,72.879997,26.57,,,,24.58,19.59
9/24/2014,199.56,18.049999,90.57,23.08,78.459999,27.18,,,,24.92,19.969999
9/25/2014,196.34,17.74,88.919998,23.049999,81.309998,26.57,,,,24.629999,19.139999
9/26/2014,197.90,17.65,90.459999,23.25,82.099998,26.93,,,,24.77,19.639999
9/29/2014,197.54,17.73,88.75,23.23,90.940002,26.33,,,,24.700001,19.209999
9/30/2014,197.02,17.809999,88.849998,23.42,93.699997,25.82,,,,24.549999,18.690001
10/1/2014,194.35,17.530001,86.099998,23.440001,91.800003,25.02,,,,24.219999,17.969999
10/2/2014,194.38,17.549999,87.059998,23.34,85.459999,25.690001,,,,24.58,18.299999
10/3/2014,196.52,17.76,88.099998,23.23,86.970001,25.98,,,,24.83,18.33
10/6/2014,196.29,18.389999,88.309998,22.639999,93.790001,25.959999,,,,25,17.719999
10/7/2014,193.26,18,87.669998,22.52,93.849998,25.35,,,,24.85,17.379999
10/8/2014,196.64,18.57,88.300003,22.75,89.93,26.4,,,,25.02,18.129999
10/9/2014,192.74,18.25,88.790001,22.48,89.18,25.66,,,,24.549999,17.52
10/10/2014,190.54,17.700001,85.879997,22.280001,85.050003,25.01,,,,24.200001,17
10/13/2014,187.41,17.35,85.120003,22.450001,76.669998,24.059999,,,,24.459999,17.15
10/14/2014,187.70,17.469999,84.949997,22.450001,75.029999,23.9,,,,24.85,17.16
10/15/2014,186.43,17.24,85.599998,21.85,72.870003,24.299999,,,,24.52,17.879999
10/16/2014,186.27,17.290001,88.849998,21.799999,72.690002,25.02,,,,24.6,18.25
10/17/2014,188.47,17.49,87.910004,21.92,74.629997,25.07,,,,24.780001,18.030001
10/20/2014,190.30,17.5,88.260002,22.379999,76,25.41,,,,24.709999,18.450001
10/21/2014,194.07,18.059999,90.900002,22.82,80.919998,25.4,,,,25.17,18.469999
10/22/2014,192.69,17.67,91.629997,22.6,80.089996,25.440001,,,,25.379999,18.27
10/23/2014,194.93,18,94.449997,23.030001,79.150002,24.66,,,,25.809999,18.43
10/24/2014,196.43,17.99,95.760002,23.18,71.910004,24.02,,,,26.110001,18.27
10/27/2014,196.16,17.98,97.790001,22.85,64.910004,24.129999,,,,26.530001,17.950001
10/28/2014,198.41,18.51,99.68,23.280001,69.300003,24.780001,,,,26.85,18.120001
10/29/2014,198.11,18.440001,98.309998,23.48,67.889999,24.1,,,33.549999,27,17.889999
10/30/2014,199.38,18.41,98.730003,23.440001,68.25,23.879999,,,33.200001,26.790001,18.040001
10/31/2014,201.66,18.5,98.599998,23.620001,77.099998,23.889999,,,33.689999,27.02,18.51
11/3/2014,201.77,18.58,101.800003,24,84.32,24.77,,,33.799999,27.34,18.85
11/4/2014,201.07,17.290001,106.07,23.6,82.269997,24.91,,,32.59,27.01,19.66
11/5/2014,202.34,16.85,108.669998,23.9,75.889999,23.91,,,31.950001,27.469999,18.940001
11/6/2014,203.15,17.09,111.57,24.299999,78.760002,24.530001,,,32.599998,27.58,18.9
11/7/2014,203.34,17.209999,114.559998,23.969999,79.059998,24.74,,,34.18,28.15,19.030001
11/10/2014,203.98,17.370001,119.150002,23.950001,75.75,26.25,,,35.619999,28.77,19.74
11/11/2014,204.18,18.17,114.540001,23.940001,75,25.809999,,,36.84,29.110001,19.299999
11/12/2014,203.96,18.530001,118.199997,23.860001,76.849998,27.65,,,36.779999,29.030001,19.469999
11/13/2014,204.19,18.950001,114.839996,23.82,76.470001,27.32,,,34.740002,28.99,19.620001
11/14/2014,204.24,19.52,115.099998,23.959999,79.150002,27.01,,,35.68,29.049999,18.93
11/17/2014,204.37,19.860001,114.25,24,81.5,25,,,35.369999,29.129999,18.52
11/18/2014,205.55,18.459999,110.809998,23.73,84.099998,25.41,,,36.990002,28.950001,18.280001
11/19/2014,205.22,18.629999,108.82,23.719999,79.089996,24.5,,18.18,36.619999,28.940001,18.02
11/20/2014,205.58,18.33,109.82,23.709999,71.739998,23.75,,18.15,35.610001,29.24,18.120001
11/21/2014,206.68,18.299999,110.730003,23.77,70.720001,24.08,,18.43,35.220001,29.17,18.34
11/24/2014,207.26,18.35,113.919998,24.25,72.540001,24.040001,,18.559999,36.84,28.969999,18.59
11/25/2014,207.11,18.58,113.470001,24.030001,74.709999,23.790001,,18.790001,38.200001,28.66,18.290001
11/26/2014,207.64,18.75,112.669998,24.23,79.050003,23.780001,,18.790001,38.41,28.799999,18.030001
11/28/2014,207.20,18.59,111.639999,24.629999,77.970001,23.52,,18.799999,36.52,29.01,17.950001
12/1/2014,205.76,18.27,105.989998,23.98,73.5,21.969999,,18.25,34.299999,28.879999,17.26
12/2/2014,207.09,18.23,109.889999,24.200001,73.889999,23.91,,18.27,34.279999,29.049999,17.1
12/3/2014,207.89,18.33,110.639999,24.23,73.650002,24.6,,18.5,36.09,29,17.1
12/4/2014,207.66,18.25,109.169998,24.4,71.980003,24.469999,,18.5,36.700001,29.15,17.139999
12/5/2014,208.00,18.49,107.900002,25.15,72.18,23.85,,18.41,37.040001,29.25,17.08
12/8/2014,206.61,18.299999,105.07,25.040001,67.650002,23.24,,18.35,34.599998,29.51,16.58
12/9/2014,206.47,18.610001,107.480003,25.16,67.900002,25.42,,18.33,34.52,29.52,16.139999
12/10/2014,203.16,18.58,103.879997,24.65,62.759998,24.75,,18.23,33.200001,29.65,16
12/11/2014,204.19,18.360001,104.970001,24.690001,60.049999,24.790001,117.150002,18.42,33.98,29.52,15.8
12/12/2014,200.89,17.65,105.110001,24.459999,60.52,23.969999,123.449997,18.34,33.860001,29,16.030001
12/15/2014,199.51,17.719999,104.699997,24.49,57,23.26,124.849998,18.059999,34.189999,28.629999,15.58
12/16/2014,197.91,17.76,105.769997,24.25,58.27,23.129999,130,18.1,34.900002,28.440001,14.57
12/17/2014,201.79,18.52,109.019997,24.559999,59.5,23.5,139.5,18.32,36.18,28.9,14.24
12/18/2014,206.78,19.73,109.25,25.08,57.09,24.27,134.699997,18.35,35.900002,29.75,15.28
12/19/2014,206.52,19.969999,110.650002,25,53.900002,24.57,126.050003,18.08,35.330002,30,15.78
12/22/2014,207.47,19.969999,108.769997,25.1,58,24.9,120.300003,18.42,36.09,29.85,15.26
12/23/2014,207.75,20.280001,105.519997,25.440001,61.540001,24.73,115.400002,18.530001,35.59,30,14.78
12/24/2014,207.77,20.09,105.949997,25.51,66.410004,24.610001,126.599998,18.459999,35.27,30.110001,14.75
12/26/2014,208.44,19.84,105.949997,25.309999,69.230003,24.559999,128.699997,18.639999,36,30.5,14.81
12/29/2014,208.72,19.92,105.980003,25.370001,64.739998,24.08,124.900002,18.5,38.099998,30.459999,14.5
12/30/2014,207.60,19.799999,105.75,25.190001,65.400002,23.25,129.149994,18.74,39.490002,30,14.34
12/31/2014,205.54,19.610001,103.940002,24.860001,63.220001,23.139999,126.5,18.59,40.98,29.75,14.24
1/2/2015,205.43,20,103.599998,24.76,66.870003,24.02,124.650002,18.780001,41.990002,29.48,14.53
1/5/2015,201.72,19.25,101,24.18,66.190002,24.58,120,18.950001,41.869999,29.25,14.46
1/6/2015,199.82,19,103.32,23.91,64.849998,24.530001,114.449997,19.049999,40.950001,28.85,14.54
1/7/2015,202.31,19.34,102.129997,24,62.450001,24.809999,114.400002,19.43,40.57,29.200001,14.29
1/8/2015,205.90,19.790001,105.029999,24.18,60.09,25.08,115.800003,19.49,41.189999,29.98,14.31
1/9/2015,204.25,19.440001,103.019997,23.889999,60.84,24.940001,115.050003,19.49,40.689999,29.700001,14.13
1/12/2015,202.65,19.440001,101.620003,23.879999,56.779999,24.110001,105.050003,19.49,37.740002,29.530001,13.73
1/13/2015,202.08,19.91,100.769997,23.870001,49.869999,23.84,105.650002,19.32,35.540001,29.709999,13.22
1/14/2015,200.86,19.73,99.580002,23.440001,52.34,23.82,105.300003,19.219999,35.740002,29.15,13.02
1/15/2015,199.02,19.370001,96.309998,22.959999,48.580002,23.32,110.449997,19.07,36.610001,28.52,12.5
1/16/2015,201.63,19.280001,96.889999,23.190001,47.509998,24.07,110.449997,19.33,37.540001,28.99,12.74
1/20/2015,202.06,18.780001,100.040001,23.1,47.34,24.559999,110.349998,19.309999,38.950001,29.1,12.97
1/21/2015,203.08,18.610001,103.290001,23.280001,50.290001,24.48,100.849998,19.110001,39.93,29.18,13.11
1/22/2015,206.10,18.790001,104,24.139999,48.349998,24.34,97.449997,19.34,40.529999,29.049999,13.13
1/23/2015,204.97,18.549999,103.110001,23.709999,52.509998,24.65,95.400002,19.309999,41.009998,30.969999,13.25
1/26/2015,205.45,18.74,103.989998,24.09,50.41,25.01,99.949997,19.6,42.119999,31.33,13.05
1/27/2015,202.74,18.530001,102.940002,24.15,51.419998,25.34,102.949997,19.559999,40.52,31.32,12.89
1/28/2015,200.14,18.030001,98.449997,23.860001,51.459999,25.99,100.400002,19.57,39.630001,31.25,12.51
1/29/2015,201.99,18.040001,89.809998,24.24,50.84,24.690001,97.199997,19.75,39.299999,31.23,12.66
1/30/2015,199.45,17.85,89.080002,23.9,49.75,24.84,93.849998,19.35,40.02,30.860001,12.44
2/2/2015,201.92,18.629999,90.129997,24,52.139999,25.48,96.300003,19.25,39.290001,31.16,12.48
2/3/2015,204.84,19.98,90.610001,24.290001,54.57,26.32,101.449997,19.52,40.59,31.129999,12.62
2/4/2015,204.06,20.969999,90,24.01,51.869999,26.709999,100.300003,19.309999,39.299999,31.25,12.84
2/5/2015,206.12,20.51,87,24.35,54.369999,26.809999,101.400002,19.34,39.740002,32,12.41
2/6/2015,205.55,20.83,85.68,24.5,47.119999,26.459999,102.150002,18.6,38.77,32.139999,12.49
2/9/2015,204.63,20.73,86,24.26,44.48,26.610001,108,18.48,38.720001,32.400002,12.43
2/10/2015,206.81,21.1,87.260002,24.82,43.799999,26.32,106.300003,18.73,39.279999,33.110001,12.61
2/11/2015,206.93,21.389999,86,24.969999,44.77,26.450001,110.75,18.540001,39.119999,33.549999,13.05
2/12/2015,208.92,21.73,87.099998,25.33,45.290001,26.5,107.349998,18.65,40.25,33.610001,13.47
2/13/2015,209.78,22.110001,89.050003,25.450001,45.27,26.23,109.75,18.540001,41.66,32.799999,13.3
2/17/2015,210.11,22.43,86.849998,25.559999,50.919998,27.299999,112.5,18.719999,42.040001,31.92,13.45
2/18/2015,210.13,22.25,86.739998,25.209999,45.209999,28,113.400002,18.940001,42.130001,31.91,14.19
2/19/2015,209.98,22.49,86.889999,25.02,45.16,27.83,110.199997,18.719999,41.720001,31.879999,13.98
2/20/2015,211.24,22.98,86.639999,25.25,45.07,28.209999,114.449997,18.77,41.27,32.59,13.76
2/23/2015,211.21,22.719999,85.470001,24.91,43.950001,28.110001,118.800003,18.77,40.09,32.619999,13.11
2/24/2015,211.81,22.549999,84.690002,24.93,43.880001,27.49,118.25,18.48,39.290001,32.360001,13.31
2/25/2015,211.63,22.48,86.190002,24.959999,45.049999,27.299999,102.550003,18.51,39.5,32.290001,13.27
2/26/2015,211.38,22.5,85.370003,24.85,44.66,28,106.449997,18.09,39.009998,32.450001,13.26
2/27/2015,210.66,22.530001,85.120003,24.84,41.98,27.67,101.849998,18.35,39.060001,31.950001,13.34
3/2/2015,211.99,21.98,84,24.85,39.93,28.15,100,18.49,39.369999,31.959999,13.42
3/3/2015,211.12,22.02,81.580002,25.040001,40.299999,27.530001,100.150002,18.59,39.990002,32.139999,13.66
3/4/2015,210.23,21.93,85.489998,24.9,43.009998,27.719999,100.400002,18.540001,39.330002,31.889999,13.85
3/5/2015,210.46,21.799999,86.099998,25.299999,41.080002,29,99.300003,18.43,39.080002,31.959999,14.63
3/6/2015,207.50,22.43,84.400002,25.5,40.130001,28.620001,100.099998,17.959999,38.740002,31.200001,14.62
3/9/2015,208.36,22.25,82.529999,25.23,37.950001,28.92,99.199997,18.4,38.259998,31.98,14.55
3/10/2015,204.98,22.1,82.970001,25,38.73,28.25,97.599998,18.469999,39.32,31.1,14.88
3/11/2015,204.50,22.360001,81.989998,25.110001,38.169998,27.51,97.75,18.809999,38.049999,31.549999,15.02
3/12/2015,207.10,22.15,81.919998,25.49,39.700001,28.200001,97.650002,19.120001,38.139999,31.889999,14.87
3/13/2015,205.83,22.08,81.860001,24.77,40.130001,28.08,95.349998,18.84,37.849998,31.82,14.18
3/16/2015,208.58,22.9,84,25.309999,39.369999,27.719999,96.25,19.299999,38.630001,31.950001,14.16
3/17/2015,207.96,23.049999,84.5,25.6,40.25,28.530001,96,19.299999,38.880001,32.23,13.55
3/18/2015,210.46,23.309999,84.589996,25.190001,40.669998,29.01,95.849998,19.57,38.950001,31.92,13.47
3/19/2015,209.50,23.34,85.739998,24.799999,39.529999,28.940001,99.599998,19.42,38.970001,32.369999,13.52
3/20/2015,210.41,23.07,85.199997,24.799999,40.400002,29.110001,100.449997,19.58,39.049999,32.25,13.51
3/23/2015,210.00,22.870001,84.25,24.76,42.080002,29,104.099998,19.549999,38.849998,31.780001,13.93
3/24/2015,208.82,22.5,83.629997,24.32,41.830002,29.74,101.550003,19.15,38.27,31.65,13.79
3/25/2015,205.76,22.549999,83.75,24,42.299999,29.709999,98.650002,18.85,38.779999,30.92,13.41
3/26/2015,205.27,22.27,84.169998,24.120001,43.23,29.780001,97.449997,18.870001,38.860001,30.610001,13.2
3/27/2015,205.74,22.66,84.580002,24.48,42.700001,30.08,97.75,19.139999,38.919998,30.059999,12.93
3/30/2015,208.25,22.77,83.900002,24.32,43.580002,29.75,96.800003,19.4,38.98,30.290001,12.83
3/31/2015,206.43,23.139999,83.239998,24.129999,43.41,29.379999,98.25,19.299999,39,30.35,12.89
4/1/2015,205.70,23.34,82.360001,24.360001,40.889999,29.219999,95.449997,19.08,38.689999,30.41,12.98
4/2/2015,206.44,23.120001,82.279999,24.620001,41.959999,29.49,96.300003,19.32,38.549999,30.610001,13.33
4/6/2015,207.83,22.85,81.82,24.75,43.549999,30.030001,97,19.549999,36.84,29.84,13.2
4/7/2015,207.28,22.68,82.209999,24.9,43.57,31,95.800003,18.92,37.220001,29.76,13.52
4/8/2015,207.98,22.52,85.389999,25,43.330002,32.66,95.300003,18.91,38.93,29.969999,15.3
4/9/2015,208.90,22.379999,86.139999,25.040001,43.700001,32.689999,92,18.5,38.939999,30.139999,15.09
4/10/2015,210.04,22.76,84.580002,25.110001,45.25,33.23,90.949997,18.67,39,30.59,14.88
4/13/2015,209.09,22.559999,84.279999,25.450001,44.220001,34.110001,90.199997,18.51,38.549999,30.639999,14.3
4/14/2015,209.49,23.129999,85,25.139999,44.48,33.220001,94,18.809999,38.98,30.52,14.5
4/15/2015,210.43,23.200001,84.669998,25.6,45.669998,33.549999,96.949997,18.76,38.880001,30.68,15.05
4/16/2015,210.37,23.07,84.059998,25.49,45.459999,33.950001,97.550003,18.690001,38.939999,30.77,14.96
4/17/2015,207.95,22.690001,81.900002,25.120001,44.619999,33.189999,96.099998,18.76,38.990002,30.52,14.78
4/20/2015,209.85,22.5,82.199997,25.110001,44.880001,33,96.949997,18.629999,38.860001,30.9,14.53
4/21/2015,209.60,22.629999,82.419998,25.040001,44.310001,33.720001,96.75,18.879999,38.91,31.200001,14.53
4/22/2015,210.63,22.68,82.050003,25.49,46.25,33.759998,95.050003,18.91,38.860001,31.040001,16.09
4/23/2015,211.16,23.049999,82.279999,25.639999,46.080002,33.66,94.150002,18.9,38.459999,30.959999,15.89
4/24/2015,211.65,23.110001,84.57,25.57,44.73,34.720001,91.349998,19.08,39.16,30.82,17.200001
4/27/2015,210.77,23.01,84.900002,25.48,45.189999,35.279999,90.25,19.120001,39,30.620001,17.26
4/28/2015,211.44,24,85.080002,25.780001,47.02,35.02,90.099998,18.92,39.02,30.66,16.66
4/29/2015,210.57,23.950001,82.449997,26.09,52.959999,34.200001,88.349998,18.530001,38.990002,30.74,16.9
4/30/2015,208.46,24.690001,81.290001,26.049999,50.080002,33.560001,87.25,18.32,40.189999,31.15,16.68
5/1/2015,210.72,24.83,81.169998,25.98,49.98,33.529999,89.349998,18.35,41.200001,31.52,16.620001
5/4/2015,211.32,24.07,80.589996,26.299999,49.740002,34.290001,92.449997,18.280001,41.549999,31.709999,16.860001
5/5/2015,208.90,24.27,79.540001,26.24,47.740002,33.700001,87.900002,17.93,40.259998,31.940001,16.59
5/6/2015,208.04,24.370001,80,25.85,48.189999,32.48,91.550003,17.799999,40.450001,32.09,16.57
5/7/2015,208.87,24.32,86,25.950001,49.549999,33.080002,86.5,18.01,40.419998,32.650002,16.709999
5/8/2015,211.62,24.25,87.059998,25.809999,50.209999,33.740002,81.150002,18.4,40.490002,33.200001,16.620001
5/11/2015,210.61,24.379999,86.720001,26.07,48.849998,34.459999,84.199997,18.280001,41.130001,32.889999,17.09
5/12/2015,209.98,24.51,86.769997,26.15,49.57,32.77,85.800003,18.459999,41.450001,33.119999,16.969999
5/13/2015,210.02,24.59,87.529999,26.23,49.849998,32.759998,85.25,18.549999,42.970001,32.900002,16.790001
